id,active,civicAddress,aptNumber,street,city,neighbourhood,province,postalCode,country,listingType,price,livingArea,propertyAre,numOfBedrooms,numOfBathrooms,numOfFloors,yearBuilt,listedDate,propertyType
701,1,9,556,Kropf,Montreal,Beaverlodge,Quebec,L2V 0B3,Canada,rent,9876,435,1662,3,2,4,1919-01-01,2023-06-16,quadruplex
702,0,960,534,Toban,Montreal,Blackfalds,Quebec,K5M 3Y5,Canada,rent,7087,3427,5867,9,1,9,2006-01-01,2020-02-07,other
703,1,128,688,Moulton,Montreal,Plessisville,Quebec,C7L 6K1,Canada,sale,27990419,1436,4621,2,1,10,1956-01-01,2020-04-27,studio
704,1,42444,515,Ludington,Montreal,North York,Quebec,Z6V 5P8,Canada,sale,76666522,4835,7074,8,1,8,1962-01-01,2012-07-21,duplex
705,1,4,199,Oriole,Montreal,Arnprior,Quebec,R2J 7J1,Canada,rent,2158,4387,4736,4,1,7,1975-01-01,2018-12-07,duplex
706,1,1,616,Pankratz,Montreal,Lillooet,Quebec,H6H 9U8,Canada,rent,5123,2795,2979,3,1,1,1916-01-01,2021-12-23,duplex
707,0,69460,606,Kenwood,Montreal,Beaverlodge,Quebec,E5R 0Y3,Canada,rent,9139,4181,5645,7,1,7,1981-01-01,2014-06-02,studio
708,0,9,566,Lakeland,Montreal,Coaldale,Quebec,O1A 3J0,Canada,sale,99506068,2792,7698,2,2,6,1939-01-01,2019-07-26,other
709,1,28,665,Vidon,Montreal,Medicine Hat,Quebec,Y2C 2P6,Canada,sale,62180048,952,3535,2,4,10,1931-01-01,2016-06-07,other
710,1,3454,781,Maryland,Montreal,Alma,Quebec,Y3B 3X2,Canada,sale,32930722,4701,5233,8,6,4,1997-01-01,2023-03-18,duplex
711,1,1054,548,Pankratz,Montreal,Belfast,Quebec,Q9K 0D2,Canada,sale,4963474,2586,3917,8,8,4,1915-01-01,2015-06-03,single-family
712,1,621,335,Loftsgordon,Montreal,Atikokan,Quebec,Y3S 6V0,Canada,rent,8317,3353,7469,4,1,1,1956-01-01,2016-07-28,townhouse
713,1,62,971,Memorial,Montreal,Labrador City,Quebec,Q5A 7B7,Canada,rent,3165,1231,9062,8,9,8,1912-01-01,2015-11-11,studio
714,1,49,175,Hayes,Montreal,Rosthern,Quebec,U1C 2Z3,Canada,sale,18446996,964,2608,6,5,5,1946-01-01,2016-08-26,other
715,1,7,514,Vernon,Montreal,Cowansville,Quebec,I0E 2H6,Canada,rent,3430,130,8276,9,5,8,1999-01-01,2011-01-19,condominium
716,1,33,877,Mariners Cove,Montreal,Farnham,Quebec,A1T 5V7,Canada,sale,39932207,202,2686,9,8,1,2007-01-01,2022-12-01,triplex
717,1,85352,881,Farwell,Montreal,Mississauga,Quebec,H4F 9I9,Canada,rent,3391,2075,7490,9,4,4,1973-01-01,2015-03-18,townhouse
718,1,14996,706,Spaight,Montreal,Neuville,Quebec,J7A 7C4,Canada,sale,98285039,3164,8362,4,1,2,2015-01-01,2019-08-17,other
719,1,7,293,Ohio,Montreal,Cabano,Quebec,C7V 5G9,Canada,rent,3665,1123,1282,8,4,7,1911-01-01,2019-11-26,duplex
720,1,3,662,Muir,Montreal,Napierville,Quebec,B3Q 4Q5,Canada,rent,5251,1097,7617,3,4,1,2005-01-01,2023-07-09,other
721,1,13,652,8th,Montreal,Longueuil,Quebec,A7O 3U7,Canada,sale,24600919,1125,1870,9,2,9,1958-01-01,2021-06-29,triplex
722,1,9,472,Swallow,Montreal,Calgary,Quebec,O2L 7T0,Canada,rent,6086,1004,7403,2,6,7,1965-01-01,2015-07-23,condominium
723,1,81855,535,Kenwood,Montreal,Mattawa,Quebec,L3M 9P9,Canada,sale,36051927,4938,8437,2,10,1,2000-01-01,2018-05-11,single-family
724,1,0,825,Fair Oaks,Montreal,Melfort,Quebec,H1O 7Z1,Canada,rent,6227,4477,5246,8,7,10,1927-01-01,2021-05-28,single-family
725,1,8,818,Corscot,Montreal,Lavaltrie,Quebec,H9B 7H6,Canada,rent,9347,3986,2485,4,6,1,1934-01-01,2012-01-04,duplex
726,1,57,395,Nevada,Montreal,Saint-Raymond,Quebec,C6E 7T9,Canada,sale,20300772,2702,1874,1,4,5,1918-01-01,2016-01-24,studio
727,1,69203,363,Eastwood,Montreal,Prince Edward,Quebec,T0I 4X0,Canada,rent,4078,2800,5661,7,4,9,1906-01-01,2011-08-26,townhouse
728,1,1201,119,Porter,Montreal,Kensington,Quebec,M9M 8V2,Canada,sale,57188903,4997,7024,8,8,9,2010-01-01,2010-12-28,townhouse
729,1,30364,739,Dahle,Montreal,Pierreville,Quebec,I6N 5L6,Canada,sale,60760699,648,1161,8,9,1,1943-01-01,2019-04-28,triplex
730,1,8,449,Shelley,Montreal,Port Hawkesbury,Quebec,R8Y 0K3,Canada,rent,4973,555,5066,2,9,7,1929-01-01,2018-11-23,triplex
731,0,69278,452,Sunnyside,Montreal,Kerrobert,Quebec,I3C 9B3,Canada,rent,7990,2436,8035,4,7,3,1998-01-01,2022-07-27,single-family
732,1,6,819,Division,Montreal,Mascouche,Quebec,Y4M 3S8,Canada,sale,96951298,843,6207,2,3,3,1999-01-01,2017-08-25,other
733,1,5105,792,Warrior,Montreal,Golden,Quebec,D0L 6Z2,Canada,rent,5969,2132,2121,7,7,5,1992-01-01,2012-11-18,studio
734,1,9865,813,Shasta,Montreal,Anmore,Quebec,X0S 5T3,Canada,rent,5990,4613,6251,8,3,5,1955-01-01,2019-08-02,studio
735,0,79541,603,Portage,Montreal,Rocky Mountain House,Quebec,A1V 1K7,Canada,rent,597,998,5725,7,4,3,1971-01-01,2022-11-20,duplex
736,0,15,496,Brentwood,Montreal,Richmond,Quebec,V9B 0E1,Canada,rent,8988,423,7865,5,10,7,1921-01-01,2016-05-18,triplex
737,1,4,337,Autumn Leaf,Montreal,Little Current,Quebec,Q3S 4A3,Canada,sale,92252710,3343,8998,4,4,8,1906-01-01,2013-09-30,townhouse
738,0,4,134,Autumn Leaf,Montreal,Oliver,Quebec,C5F 6A4,Canada,rent,8755,3993,5691,4,2,5,1946-01-01,2020-02-02,triplex
739,1,758,952,Dahle,Montreal,Mont-Laurier,Quebec,C7S 5N2,Canada,sale,43072393,4332,7542,7,6,5,2005-01-01,2021-10-22,other
740,1,25739,837,Sauthoff,Montreal,Burnaby,Quebec,F8V 7Q0,Canada,sale,46997273,4178,9267,5,3,7,1985-01-01,2011-10-24,single-family
741,1,8787,145,Springs,Montreal,Stonewall,Quebec,N7U 6B7,Canada,rent,2289,4359,6856,7,6,2,1933-01-01,2016-01-16,other
742,1,64118,379,Oneill,Montreal,Anmore,Quebec,B9Y 1J7,Canada,rent,5863,253,6658,5,3,5,1929-01-01,2022-10-06,other
743,1,6678,318,Eagan,Montreal,Montague,Quebec,F9H 8I0,Canada,rent,2944,1725,6345,10,4,8,1992-01-01,2021-04-20,duplex
744,1,229,841,Bellgrove,Montreal,Hanover,Quebec,U7H 4B8,Canada,sale,2551338,1945-01-01,8967,7,2,9,1989-01-01,2020-05-20,other
745,1,1541,185,Lindbergh,Montreal,Mont-Saint-Hilaire,Quebec,N3B 4T1,Canada,rent,5821,3162,3971,2,7,10,1991-01-01,2018-09-05,townhouse
746,1,923,832,Delladonna,Montreal,Les Coteaux,Quebec,P7D 1Q0,Canada,sale,65501157,2966,5099,10,4,2,2002-01-01,2019-10-29,duplex
747,1,5,543,Havey,Montreal,Hanna,Quebec,V4F 6H9,Canada,rent,5894,551,3220,7,7,9,1922-01-01,2010-07-03,townhouse
748,0,36,461,Fieldstone,Montreal,Catalina,Quebec,T1Q 8E9,Canada,sale,84009633,4011,1671,3,6,8,2000-01-01,2011-12-13,quadruplex
749,1,98,724,Jay,Montreal,Bécancour,Quebec,T1N 6M5,Canada,sale,91304261,2008,8788,10,9,5,1911-01-01,2013-12-28,townhouse
750,1,0,945,Delladonna,Montreal,Kelowna,Quebec,K0D 2Y2,Canada,sale,82769054,2928,3088,5,6,1,2006-01-01,2020-05-20,other
751,1,25,997,Vermont,Montreal,Niagara Falls,Quebec,R8P 3H2,Canada,rent,1510,907,8041,5,9,5,1992-01-01,2010-02-04,condominium
752,1,13875,940,Longview,Montreal,Bay Roberts,Quebec,Q1E 3M9,Canada,rent,4313,178,9887,1,7,3,1934-01-01,2018-03-23,townhouse
753,1,3,329,Fieldstone,Montreal,Pilot Butte,Quebec,S8Y 9Q5,Canada,sale,87073855,3558,6083,6,6,4,2008-01-01,2016-06-04,other
754,1,92,505,Boyd,Montreal,Saguenay,Quebec,D9X 0D9,Canada,sale,33469009,4324,1106,10,9,5,2020-01-01,2015-05-17,townhouse
755,1,3779,911,Mcguire,Montreal,Kindersley,Quebec,V7T 3I3,Canada,rent,4850,4879,7117,5,8,9,1958-01-01,2023-03-21,townhouse
756,1,3,997,Golf View,Montreal,Chambly,Quebec,I5T 3P1,Canada,rent,7395,3844,7210,7,7,2,1948-01-01,2017-07-29,studio
757,1,9,415,Carey,Montreal,White City,Quebec,R3C 2K0,Canada,rent,6854,1069,7918,4,7,8,2005-01-01,2019-12-02,single-family
758,1,77,186,Sutteridge,Montreal,Saint-Raymond,Quebec,Z1D 0O9,Canada,rent,877,640,9966,1,7,3,1965-01-01,2010-11-22,triplex
759,1,3,982,Marquette,Montreal,Moncton,Quebec,Q6N 3H2,Canada,rent,8204,1262,3362,7,6,7,1913-01-01,2020-08-13,duplex
760,1,76,966,Pierstorff,Montreal,Fort Erie,Quebec,P4U 7W2,Canada,sale,67003416,2822,4140,7,2,9,2016-01-01,2018-01-17,studio
761,1,7081,241,Pankratz,Montreal,Coquitlam,Quebec,K7V 1Q8,Canada,sale,70854579,211,1572,5,8,7,1910-01-01,2020-11-11,studio
762,1,4188,792,6th,Montreal,Iroquois Falls,Quebec,S2F 0K0,Canada,sale,77248791,2153,6456,4,5,9,1948-01-01,2023-05-27,other
763,1,3,747,Mallard,Montreal,Montréal,Quebec,V6T 1E1,Canada,rent,4012,497,4977,8,10,9,2016-01-01,2022-08-19,duplex
764,1,13,397,Mayfield,Montreal,Stratford,Quebec,O5R 7Y9,Canada,sale,79104206,3714,6772,9,1,5,2009-01-01,2014-05-05,studio
765,1,8912,801,Scott,Montreal,Omemee,Quebec,W3H 9S9,Canada,rent,2931,1309,1215,7,3,8,2005-01-01,2018-10-11,studio
766,1,269,546,Hintze,Montreal,Saint-Eustache,Quebec,W5O 4W7,Canada,rent,7572,3287,4164,4,2,9,1914-01-01,2019-01-19,single-family
767,1,90895,567,Elgar,Montreal,Wingham,Quebec,E6N 9Q7,Canada,rent,3366,2947,1467,9,3,10,2023-01-01,2017-04-02,condominium
768,1,48,384,Dennis,Montreal,Charlottetown,Quebec,S3U 1W5,Canada,sale,73063772,3725,8517,8,3,4,1915-01-01,2018-06-15,duplex
769,1,72,127,Stoughton,Montreal,Digby,Quebec,A1D 9X0,Canada,sale,387033,4953,1200,10,1,9,1964-01-01,2013-04-18,townhouse
770,1,37,572,Lakewood Gardens,Montreal,Lumby,Quebec,S1G 6V7,Canada,sale,33944768,1118,6896,9,3,5,2017-01-01,2014-09-29,other
771,1,15,340,La Follette,Montreal,North Saanich,Quebec,D9U 0A3,Canada,sale,6905807,513,9676,9,6,2,1933-01-01,2016-09-20,other
772,0,6,735,Basil,Montreal,Keswick,Quebec,E0O 8Q7,Canada,rent,4460,719,3200,9,6,6,1971-01-01,2013-08-01,quadruplex
773,1,0,633,Melrose,Montreal,Kerrobert,Quebec,M9K 1O3,Canada,rent,9133,1216,2815,5,1,4,1917-01-01,2017-02-07,other
774,1,7,899,Prairie Rose,Montreal,West Kelowna,Quebec,K2E 6V4,Canada,sale,53231917,2516,3499,3,2,2,1959-01-01,2016-11-12,triplex
775,1,280,622,Hudson,Montreal,Timmins,Quebec,N8G 9B8,Canada,sale,79452753,192,7602,9,7,4,1947-01-01,2014-12-22,townhouse
776,1,8831,505,Mcbride,Montreal,Ashcroft,Quebec,J0Z 1E4,Canada,sale,38978902,2561,7412,8,8,4,1923-01-01,2014-03-17,single-family
777,1,4,844,Oak,Montreal,Neuville,Quebec,O8O 6R6,Canada,rent,7376,4227,4252,7,2,9,1927-01-01,2019-02-14,townhouse
778,1,7,177,Westerfield,Montreal,Wabana,Quebec,R2S 1L9,Canada,rent,1544,4346,3441,8,5,1,1931-01-01,2016-02-26,single-family
779,1,13678,106,Kedzie,Montreal,Val-d\'Or,Quebec,B4R 1A3,Canada,sale,44637943,3932,4141,7,8,9,1954-01-01,2011-07-01,other
780,1,9,952,Morningstar,Montreal,Maniwaki,Quebec,O8F 7B7,Canada,rent,8556,1224,1585,5,3,1,1987-01-01,2022-02-03,quadruplex
781,1,3102,806,Summerview,Montreal,Collingwood,Quebec,Z0Y 8T1,Canada,sale,13916266,1714,5992,6,7,1,1953-01-01,2023-05-09,triplex
782,0,13,450,La Follette,Montreal,Chambly,Quebec,L9C 6M8,Canada,rent,8346,4697,6476,5,8,9,1930-01-01,2018-08-22,other
783,1,4694,257,Clove,Montreal,Waterloo,Quebec,A0K 7H7,Canada,rent,846,1011,3587,9,8,5,1980-01-01,2015-10-03,condominium
784,0,990,729,Westport,Montreal,Laval,Quebec,J9H 0A0,Canada,sale,59842010,704,8375,6,4,1,1978-01-01,2014-03-07,studio
785,1,346,519,Mcguire,Montreal,Peterborough,Quebec,B0W 7U6,Canada,sale,36907516,1304,2042,2,7,8,1945-01-01,2017-08-30,triplex
786,1,3,659,Sundown,Montreal,Vaudreuil-Dorion,Quebec,X1E 6S9,Canada,sale,80099709,675,5311,3,3,10,1968-01-01,2013-09-07,townhouse
787,1,2,840,Arkansas,Montreal,Baie-D\'Urfé,Quebec,A4R 1S8,Canada,rent,1174,3912,3819,8,7,10,2014-01-01,2012-01-17,single-family
788,1,4,823,Havey,Montreal,Richibucto,Quebec,X0M 2O8,Canada,rent,9553,2446,9978,5,3,4,1915-01-01,2020-10-06,studio
789,1,1944-01-010,167,Moose,Montreal,Raymond,Quebec,N6O 2K7,Canada,rent,973,2757,9013,8,5,1,1925-01-01,2017-11-29,studio
790,1,7,181,Kim,Montreal,Digby,Quebec,U0Y 2Z7,Canada,sale,79881246,1686,8195,1,9,10,1923-01-01,2021-12-21,townhouse
791,1,860,414,South,Montreal,Cookshire-Eaton,Quebec,F4P 1G3,Canada,sale,92922847,2967,8517,2,5,4,1910-01-01,2017-03-22,quadruplex
792,1,2405,609,Sheridan,Montreal,Farnham,Quebec,D7I 5U6,Canada,sale,61453085,3541,3530,9,5,2,2005-01-01,2015-06-13,condominium
793,1,80,829,Texas,Montreal,Grande Cache,Quebec,T3P 6L8,Canada,sale,43200636,1304,8509,5,6,6,2017-01-01,2016-10-06,single-family
794,1,26,718,Manufacturers,Montreal,Dieppe,Quebec,T3R 3T9,Canada,sale,31773071,4710,7811,7,8,2,2013-01-01,2012-11-04,quadruplex
795,1,42,510,Starling,Montreal,Kindersley,Quebec,E8J 2D3,Canada,sale,79629705,1110,6305,8,9,2,1936-01-01,2019-02-08,other
796,1,5472,353,2nd,Montreal,Aylmer,Quebec,Q4V 4B4,Canada,sale,12447813,1778,8784,2,10,7,2006-01-01,2014-08-04,condominium
797,0,96,655,4th,Montreal,Pemberton,Quebec,G8Z 7I7,Canada,sale,7599256,1626,6961,6,6,8,1999-01-01,2010-07-31,studio
798,1,962,298,Jay,Montreal,Chambly,Quebec,H2Q 9W7,Canada,sale,63674817,4012,6716,1,1,9,1929-01-01,2013-04-26,triplex
799,1,6799,276,David,Montreal,Hudson,Quebec,H1L 7Q1,Canada,rent,5700,3532,2110,3,9,7,1973-01-01,2015-10-19,studio
800,1,5,886,Gale,Montreal,Grimshaw,Quebec,Y0C 8Y6,Canada,rent,6031,2431,1738,4,9,10,1932-01-01,2010-05-26,quadruplex
801,1,9282,129,Knutson,Montreal,Fort Smith,Quebec,L3N 0K1,Canada,rent,8319,3639,8560,5,5,8,1943-01-01,2017-03-06,studio
802,1,8,688,Sloan,Montreal,Nackawic,Quebec,N9X 2J5,Canada,sale,16645570,4379,7540,3,9,9,2009-01-01,2018-02-16,studio
803,1,337,379,Eastwood,Montreal,Martensville,Quebec,N2G 1B2,Canada,sale,78488162,2674,5386,6,1,10,1919-01-01,2015-04-29,duplex
804,1,1935-01-01,975,Eliot,Montreal,Warwick,Quebec,U1T 5L4,Canada,sale,47760867,1967-01-01,8420,4,10,2,2000-01-01,2018-05-23,duplex
805,0,5,815,Oriole,Montreal,Burgeo,Quebec,T1D 6H7,Canada,sale,33709046,2595,6137,5,2,9,1929-01-01,2010-04-01,townhouse
806,1,4444,155,Mifflin,Montreal,Cornwall,Quebec,G5W 1H0,Canada,rent,5003,489,7715,7,7,7,1906-01-01,2022-09-11,studio
807,1,79,167,Golden Leaf,Montreal,Atikokan,Quebec,Y7N 1Z6,Canada,rent,4933,4077,1668,7,9,7,1980-01-01,2012-06-26,triplex
808,1,0,756,Mosinee,Montreal,Oxford,Quebec,C7M 8K4,Canada,sale,52563104,601,3802,2,4,10,1975-01-01,2015-09-22,condominium
809,1,63,655,Sutherland,Montreal,Ingersoll,Quebec,U7J 6V3,Canada,sale,87492401,4611,7973,2,6,5,1987-01-01,2014-10-13,townhouse
810,1,5,754,Hazelcrest,Montreal,Killarney,Quebec,M4T 7R0,Canada,sale,71888039,578,6946,9,10,4,1940-01-01,2018-05-25,studio
811,1,245,144,Susan,Montreal,Gibsons,Quebec,H8W 7P8,Canada,rent,5360,762,7662,5,5,6,1919-01-01,2021-07-06,other
812,1,798,989,Acker,Montreal,Okanagan,Quebec,P2R 1T5,Canada,sale,8688516,4031,1678,1,10,9,1987-01-01,2014-07-02,duplex
813,1,665,228,American,Montreal,Bells Corners,Quebec,O2W 9K4,Canada,rent,1276,2739,8177,4,10,2,1956-01-01,2015-11-27,townhouse
814,1,5,927,Birchwood,Montreal,Boucherville,Quebec,B6N 7P7,Canada,rent,1482,1309,5486,9,2,5,2022-01-01,2013-11-17,other
815,0,549,604,Bay,Montreal,Montréal-Est,Quebec,Z9C 5O7,Canada,sale,39104016,4183,1066,3,4,9,1989-01-01,2018-08-03,other
816,1,988,144,Pearson,Montreal,Millet,Quebec,Y4D 4P5,Canada,sale,6031013,4358,2929,4,6,10,1950-01-01,2017-07-21,quadruplex
817,1,436,605,Service,Montreal,Fort Erie,Quebec,Z7U 6Q8,Canada,rent,3847,615,7675,8,1,10,1918-01-01,2011-06-18,other
818,1,123,163,Vermont,Montreal,Acton Vale,Quebec,U6H 7A1,Canada,sale,22933454,2706,4730,4,10,10,1948-01-01,2018-02-16,studio
819,1,2,698,American,Montreal,Notre-Dame-de-l\'Île-Perrot,Quebec,V7Y 6A5,Canada,sale,33333996,1712,8176,6,1,2,1975-01-01,2020-08-20,townhouse
820,1,11,735,Hoffman,Montreal,Prince Albert,Quebec,B9E 5L7,Canada,rent,8735,442,7861,7,5,10,1975-01-01,2013-12-29,duplex
821,0,527,150,Cottonwood,Montreal,Pont-Rouge,Quebec,G9I 7J9,Canada,rent,5070,4662,2707,2,1,4,2015-01-01,2021-10-01,townhouse
822,1,627,592,Blackbird,Montreal,Concord,Quebec,Y8W 3N6,Canada,sale,61216783,4937,5345,10,4,7,1999-01-01,2022-04-24,single-family
823,0,353,627,Mosinee,Montreal,Kirkland,Quebec,K9T 6V9,Canada,rent,1743,3750,2703,2,9,1,1916-01-01,2021-11-24,triplex
824,1,21037,450,Quincy,Montreal,Athabasca,Quebec,N5P 2Q5,Canada,sale,77855405,1403,1955-01-01,6,9,1,1989-01-01,2012-01-13,quadruplex
825,1,8,746,Blaine,Montreal,La Sarre,Quebec,J7H 9M4,Canada,sale,82142970,1948-01-01,5983,2,5,3,1969-01-01,2014-05-15,triplex
826,1,382,409,Macpherson,Montreal,Sherbrooke,Quebec,D5N 8W6,Canada,rent,8511,3349,6281,7,1,4,1982-01-01,2019-05-07,townhouse
827,1,9509,861,Monica,Montreal,Melville,Quebec,E3X 2N6,Canada,rent,7121,1955-01-01,4575,8,8,1,1924-01-01,2014-06-04,other
828,1,3,225,Tony,Montreal,Norfolk County,Quebec,U5C 8O0,Canada,sale,3593850,2993,3136,10,5,9,1994-01-01,2019-06-22,townhouse
829,1,703,994,Green,Montreal,Lumsden,Quebec,D1R 5H5,Canada,sale,91473086,910,9540,7,6,6,1919-01-01,2019-10-17,condominium
830,1,647,368,Eastwood,Montreal,Aldergrove,Quebec,V3T 0U8,Canada,sale,91695354,619,9588,8,9,2,1911-01-01,2013-02-27,studio
831,1,7105,687,Pankratz,Montreal,Saint-Bruno-de-Montarville,Quebec,P0Q 0E2,Canada,sale,7021696,2327,1597,4,8,7,1942-01-01,2017-09-14,condominium
832,1,1,838,Dakota,Montreal,Camlachie,Quebec,K6A 0R3,Canada,sale,33150523,4697,1831,7,10,2,2001-01-01,2015-01-06,other
833,1,2168,550,Morningstar,Montreal,Princeville,Quebec,Q3N 7M7,Canada,sale,76739397,4148,6107,7,9,3,2021-01-01,2022-12-30,studio
834,1,6,962,Sundown,Montreal,Wingham,Quebec,C8P 2F2,Canada,sale,34356712,1629,8807,4,7,7,1925-01-01,2014-09-22,condominium
835,1,958,344,Anhalt,Montreal,Crossfield,Quebec,C6O 7H8,Canada,sale,69653680,2738,7953,3,1,2,1988-01-01,2020-09-19,triplex
836,1,73378,646,Montana,Montreal,Cochrane,Quebec,K2L 1X5,Canada,rent,5641,2823,6647,10,7,6,1914-01-01,2023-05-12,duplex
837,1,32140,484,Vidon,Montreal,Harbour Breton,Quebec,E7X 7H9,Canada,rent,3377,2372,8178,2,1,9,1972-01-01,2016-02-24,studio
838,1,3021,461,Talisman,Montreal,Plessisville,Quebec,Q7O 9O8,Canada,sale,10985025,4981,6439,2,6,4,1955-01-01,2017-01-09,condominium
839,1,8788,414,Larry,Montreal,Grande Cache,Quebec,S9K 0M6,Canada,sale,65410919,1837,7065,4,3,4,1937-01-01,2017-09-16,duplex
840,1,27,128,Spaight,Montreal,Kentville,Quebec,N1Z 9T4,Canada,sale,70255568,928,6643,8,8,2,1940-01-01,2023-09-10,other
841,1,9,706,Havey,Montreal,Antigonish,Quebec,F9S 1W8,Canada,sale,8515508,3413,4244,5,4,3,1992-01-01,2017-02-14,studio
842,1,1994-01-015,427,Waywood,Montreal,Mont-Saint-Hilaire,Quebec,B6T 5J3,Canada,rent,5899,3059,6392,10,6,3,2001-01-01,2016-04-07,quadruplex
843,1,37,748,Dawn,Montreal,Woodstock,Quebec,N8K 2Z2,Canada,sale,92383327,2523,4482,8,8,4,1923-01-01,2011-06-10,studio
844,1,960,326,Sauthoff,Montreal,Markham,Quebec,U2N 7U5,Canada,rent,2536,2308,8908,7,2,9,2003-01-01,2011-06-19,duplex
845,1,2,684,Norway Maple,Montreal,Osoyoos,Quebec,N8V 0C1,Canada,sale,12554067,1916-01-01,5338,8,8,10,1977-01-01,2010-04-26,studio
846,1,72718,381,Shopko,Montreal,Saint-Constant,Quebec,D2R 1V6,Canada,sale,2917723,2214,7238,8,8,3,1944-01-01,2019-10-24,single-family
847,1,23,673,Russell,Montreal,Burns Lake,Quebec,B6T 0K6,Canada,rent,8011,712,3645,4,8,4,2002-01-01,2012-07-27,studio
848,1,75516,590,Clarendon,Montreal,Saint-Jérôme,Quebec,V4Z 3Y6,Canada,sale,14282404,1741,3517,8,8,1,2020-01-01,2023-04-21,studio
849,1,6705,358,Charing Cross,Montreal,Whitehorse,Quebec,S7C 1N3,Canada,sale,71872161,1425,6301,1,2,10,2015-01-01,2022-04-12,quadruplex
850,1,487,560,Little Fleur,Montreal,Kitimat,Quebec,J1T 8N1,Canada,sale,66422051,3052,1496,8,6,4,1915-01-01,2013-11-22,triplex
851,1,48,499,Delaware,Montreal,Trois-Rivières,Quebec,R3R 1N6,Canada,rent,4355,4059,8483,7,5,5,1986-01-01,2023-09-20,quadruplex
852,1,21,783,Division,Montreal,Sainte-Agathe-des-Monts,Quebec,R1Q 3H5,Canada,rent,5597,3714,5751,6,9,9,1956-01-01,2019-09-10,single-family
853,1,2,809,Southridge,Montreal,Marieville,Quebec,X3G 2L6,Canada,sale,42846522,1434,4996,3,7,5,2014-01-01,2011-09-26,other
854,1,7948,400,Golf,Montreal,Campbellton,Quebec,K6S 3N1,Canada,rent,7884,1571,4860,9,7,10,1981-01-01,2021-03-18,quadruplex
855,0,464,637,Chinook,Montreal,Swan Hills,Quebec,B7V 9S8,Canada,rent,4637,2077,6030,1,10,5,1925-01-01,2010-09-12,duplex
856,1,29286,293,Crest Line,Montreal,Québec,Quebec,W6T 1G5,Canada,sale,78337368,4870,3711,10,10,8,2005-01-01,2015-08-16,studio
857,1,525,965,Hudson,Montreal,Saint-Lambert-de-Lauzon,Quebec,Q1L 0S5,Canada,sale,78373243,4554,9092,1,4,8,1934-01-01,2011-11-17,single-family
858,1,202,214,Vernon,Montreal,Smoky Lake,Quebec,X0A 4M8,Canada,sale,67208339,2580,4359,1,7,5,1947-01-01,2013-02-18,single-family
859,1,914,594,Lake View,Montreal,Saint-Raymond,Quebec,U0Y 3I7,Canada,sale,48852514,1214,3816,2,1,5,1969-01-01,2013-10-20,single-family
860,1,560,873,Fulton,Montreal,Bécancour,Quebec,Y2D 9N3,Canada,rent,4593,1925-01-01,3904,6,9,6,1960-01-01,2020-05-15,studio
861,1,1,319,Monica,Montreal,Inuvik,Quebec,E3R 4P9,Canada,rent,351,4014,1486,7,2,4,1968-01-01,2022-06-08,triplex
862,1,6302,759,Nelson,Montreal,Mercier,Quebec,L8L 6M6,Canada,sale,41174842,1917-01-01,9149,5,2,5,2022-01-01,2010-08-16,townhouse
863,1,92441,228,Monterey,Montreal,Pont-Rouge,Quebec,W9Q 4Y0,Canada,sale,37673530,3578,1949-01-01,5,3,2,1917-01-01,2020-06-09,other
864,1,12978,504,Towne,Montreal,Winnipeg,Quebec,V2O 8J6,Canada,rent,5598,4724,5462,8,1,2,1920-01-01,2017-01-03,duplex
865,1,97960,438,Forest,Montreal,Richmond,Quebec,X3L 2B0,Canada,rent,3789,2947,3370,4,3,4,1918-01-01,2016-04-25,triplex
866,1,8505,812,Jackson,Montreal,Killam,Quebec,I0C 8V7,Canada,sale,62797181,4215,5172,5,10,3,1961-01-01,2020-03-16,quadruplex
867,1,96229,262,Cherokee,Montreal,Saint-Raymond,Quebec,L7J 0Y9,Canada,rent,5323,548,4069,3,5,9,1932-01-01,2016-09-03,triplex
868,0,5572,534,Buell,Montreal,Amherst,Quebec,T4M 0O8,Canada,rent,2229,1724,4099,10,1,8,1984-01-01,2012-11-19,quadruplex
869,1,81,229,Village Green,Montreal,Fruitvale,Quebec,Q6O 7Z1,Canada,sale,78788986,1363,8587,7,1,8,1964-01-01,2014-02-25,townhouse
870,1,286,908,Luster,Montreal,Pierreville,Quebec,E9N 5B2,Canada,sale,54088468,1107,4937,7,4,10,1916-01-01,2019-05-01,triplex
871,1,198,420,Hermina,Montreal,Mercier,Quebec,F9X 2C3,Canada,sale,58094304,2522,3679,4,7,2,2006-01-01,2011-08-28,duplex
872,1,202,298,Grasskamp,Montreal,Agassiz,Quebec,Y4H 1K8,Canada,rent,3031,3887,7987,9,1,8,1993-01-01,2010-10-22,other
873,1,28113,991,Pennsylvania,Montreal,Grande Cache,Quebec,O7B 7V0,Canada,rent,9473,2282,3678,4,2,3,2013-01-01,2022-02-04,duplex
874,1,102,207,Doe Crossing,Montreal,London,Quebec,V6D 2D5,Canada,sale,62980614,733,5722,5,1,2,1939-01-01,2010-11-08,duplex
875,1,1293,662,Lillian,Montreal,Saint-Raymond,Quebec,L0E 3E2,Canada,sale,85703834,4768,5137,6,5,3,2007-01-01,2022-09-09,condominium
876,1,455,517,Moulton,Montreal,Whistler,Quebec,W3E 9H7,Canada,sale,75469835,949,9416,10,3,7,1936-01-01,2019-09-25,other
